-0.998	0.200607
-0.996	0.18706
-0.994	0.174377
-0.992	0.16253
-0.99	0.151492
-0.988	0.141236
-0.986	0.131736
-0.984	0.122966
-0.982	0.114902
-0.98	0.107518
-0.978	0.100791
-0.976	0.0946974
-0.974	0.0892136
-0.972	0.0843174
-0.97	0.0799865
-0.968	0.0761995
-0.966	0.0729351
-0.964	0.0701728
-0.962	0.0678924
-0.96	0.066074
-0.958	0.0646984
-0.956	0.0637467
-0.954	0.0632006
-0.952	0.063042
-0.95	0.0632534
-0.948	0.0638176
-0.946	0.064718
-0.944	0.0659382
-0.942	0.0674623
-0.94	0.0692747
-0.938	0.0713604
-0.936	0.0737047
-0.934	0.0762931
-0.932	0.0791117
-0.93	0.0821468
-0.928	0.0853853
-0.926	0.0888143
-0.924	0.0924211
-0.922	0.0961937
-0.92	0.10012
-0.918	0.104189
-0.916	0.108389
-0.914	0.112709
-0.912	0.11714
-0.91	0.12167
-0.908	0.12629
-0.906	0.13099
-0.904	0.13576
-0.902	0.140593
-0.9	0.14548
-0.898	0.150411
-0.896	0.155379
-0.894	0.160376
-0.892	0.165395
-0.89	0.170427
-0.888	0.175467
-0.886	0.180508
-0.884	0.185542
-0.882	0.190565
-0.88	0.195569
-0.878	0.200549
-0.876	0.2055
-0.874	0.210417
-0.872	0.215293
-0.87	0.220126
-0.868	0.224909
-0.866	0.229639
-0.864	0.234312
-0.862	0.238923
-0.86	0.24347
-0.858	0.247948
-0.856	0.252354
-0.854	0.256686
-0.852	0.260939
-0.85	0.265113
-0.848	0.269203
-0.846	0.273208
-0.844	0.277126
-0.842	0.280954
-0.84	0.284691
-0.838	0.288336
-0.836	0.291886
-0.834	0.295341
-0.832	0.298698
-0.83	0.301959
-0.828	0.30512
-0.826	0.308183
-0.824	0.311145
-0.822	0.314008
-0.82	0.31677
-0.818	0.319432
-0.816	0.321993
-0.814	0.324454
-0.812	0.326815
-0.81	0.329076
-0.808	0.331238
-0.806	0.333301
-0.804	0.335267
-0.802	0.337136
-0.8	0.338909
-0.798	0.340587
-0.796	0.342171
-0.794	0.343663
-0.792	0.345064
-0.79	0.346376
-0.788	0.347599
-0.786	0.348736
-0.784	0.349789
-0.782	0.350759
-0.78	0.351648
-0.778	0.352459
-0.776	0.353193
-0.774	0.353852
-0.772	0.354439
-0.77	0.354956
-0.768	0.355405
-0.766	0.355789
