-0.000277778	1.54495	1
-0.0003125	1.2207	1
-0.000357143	0.934601	1
-0.000416667	0.686646	1
-0.0005	0.953674	1
-0.000625	0.915527	1
-0.000833333	1.02997	1
-0.00125	0.991821	0.999999
-0.0025	0.991821	0.999998
inf	nan	nan
0.0025	0.991821	0.999998
0.00125	0.991821	0.999999
0.000833333	1.02997	1
0.000625	0.915527	1
0.0005	0.953674	1
0.000416667	0.686646	1
0.000357143	0.934601	1
0.0003125	1.2207	1
0.000277778	1.54495	1
